,date,action
154,2021-10-25 02:47:00+00:00,[-0.21975261]
155,2021-10-25 02:48:00+00:00,[-1.]
156,2021-10-25 02:49:00+00:00,[-0.17987627]
157,2021-10-25 02:50:00+00:00,[-0.19892818]
158,2021-10-25 02:51:00+00:00,[-0.9431602]
159,2021-10-25 02:52:00+00:00,[-1.]
160,2021-10-25 02:53:00+00:00,[0.1302487]
161,2021-10-25 02:54:00+00:00,[-0.24006295]
162,2021-10-25 02:55:00+00:00,[0.51127064]
163,2021-10-25 02:56:00+00:00,[0.96721756]
164,2021-10-25 02:57:00+00:00,[-0.51410574]
165,2021-10-25 02:58:00+00:00,[0.42131776]
166,2021-10-25 02:59:00+00:00,[0.5441578]
167,2021-10-25 03:00:00+00:00,[-0.02236319]
168,2021-10-25 03:01:00+00:00,[-1.]
169,2021-10-25 03:02:00+00:00,[0.42489523]
170,2021-10-25 03:03:00+00:00,[1.]
171,2021-10-25 03:04:00+00:00,[0.60643697]
172,2021-10-25 03:05:00+00:00,[0.25127137]
173,2021-10-25 03:06:00+00:00,[-0.17216796]
174,2021-10-25 03:07:00+00:00,[0.83980405]
175,2021-10-25 03:08:00+00:00,[1.]
176,2021-10-25 03:09:00+00:00,[-0.2121163]
177,2021-10-25 03:10:00+00:00,[-0.60599697]
178,2021-10-25 03:11:00+00:00,[0.74313575]
179,2021-10-25 03:12:00+00:00,[0.34739387]
180,2021-10-25 03:13:00+00:00,[0.83992445]
181,2021-10-25 03:14:00+00:00,[-0.4753572]
182,2021-10-25 03:15:00+00:00,[-0.7772715]
183,2021-10-25 03:16:00+00:00,[1.]
184,2021-10-25 03:17:00+00:00,[-1.]
185,2021-10-25 03:18:00+00:00,[-0.6112109]
186,2021-10-25 03:19:00+00:00,[1.]
187,2021-10-25 03:20:00+00:00,[-1.]
188,2021-10-25 03:21:00+00:00,[-1.]
189,2021-10-25 03:22:00+00:00,[0.21622878]
190,2021-10-25 03:23:00+00:00,[1.]
191,2021-10-25 03:24:00+00:00,[-0.00934982]
192,2021-10-25 03:25:00+00:00,[0.405682]
193,2021-10-25 03:26:00+00:00,[0.8537498]
194,2021-10-25 03:27:00+00:00,[1.]
195,2021-10-25 03:28:00+00:00,[-0.13623667]
196,2021-10-25 03:29:00+00:00,[1.]
197,2021-10-25 03:30:00+00:00,[-0.650823]
198,2021-10-25 03:31:00+00:00,[0.8569671]
199,2021-10-25 03:32:00+00:00,[1.]
200,2021-10-25 03:33:00+00:00,[1.]
201,2021-10-25 03:34:00+00:00,[0.4754848]
202,2021-10-25 03:35:00+00:00,[1.]
203,2021-10-25 03:36:00+00:00,[1.]
204,2021-10-25 03:37:00+00:00,[-0.49324238]
205,2021-10-25 03:38:00+00:00,[1.]
206,2021-10-25 03:39:00+00:00,[0.5099183]
207,2021-10-25 03:40:00+00:00,[1.]
208,2021-10-25 03:41:00+00:00,[0.8270662]
209,2021-10-25 03:42:00+00:00,[1.]
210,2021-10-25 03:43:00+00:00,[-1.]
211,2021-10-25 03:44:00+00:00,[0.5910614]
212,2021-10-25 03:45:00+00:00,[-0.4137481]
213,2021-10-25 03:46:00+00:00,[1.]
214,2021-10-25 03:47:00+00:00,[-0.73009825]
215,2021-10-25 03:48:00+00:00,[0.7824105]
216,2021-10-25 03:49:00+00:00,[1.]
217,2021-10-25 03:50:00+00:00,[1.]
218,2021-10-25 03:51:00+00:00,[1.]
219,2021-10-25 03:52:00+00:00,[-0.11843145]
220,2021-10-25 03:53:00+00:00,[-0.17832291]
221,2021-10-25 03:54:00+00:00,[0.5985347]
222,2021-10-25 03:55:00+00:00,[-0.90680444]
223,2021-10-25 03:56:00+00:00,[-0.24238044]
224,2021-10-25 03:57:00+00:00,[1.]
225,2021-10-25 03:58:00+00:00,[1.]
226,2021-10-25 03:59:00+00:00,[-0.29930264]
227,2021-10-25 04:00:00+00:00,[1.]
228,2021-10-25 04:01:00+00:00,[0.02403057]
229,2021-10-25 04:02:00+00:00,[0.1896829]
230,2021-10-25 04:03:00+00:00,[-1.]
231,2021-10-25 04:04:00+00:00,[-0.46772778]
232,2021-10-25 04:05:00+00:00,[0.1439094]
233,2021-10-25 04:06:00+00:00,[0.9146298]
234,2021-10-25 04:07:00+00:00,[0.17244092]
235,2021-10-25 04:08:00+00:00,[-0.5943562]
236,2021-10-25 04:09:00+00:00,[-0.5159013]
237,2021-10-25 04:10:00+00:00,[0.2818815]
238,2021-10-25 04:11:00+00:00,[0.23493725]
239,2021-10-25 04:12:00+00:00,[0.2554759]
240,2021-10-25 04:13:00+00:00,[-0.09647852]
241,2021-10-25 04:14:00+00:00,[1.]
242,2021-10-25 04:15:00+00:00,[0.55740196]
243,2021-10-25 04:16:00+00:00,[1.]
244,2021-10-25 04:17:00+00:00,[0.91050774]
245,2021-10-25 04:18:00+00:00,[0.48951852]
246,2021-10-25 04:19:00+00:00,[0.67722875]
247,2021-10-25 04:20:00+00:00,[1.]
248,2021-10-25 04:21:00+00:00,[-0.20814142]
249,2021-10-25 04:22:00+00:00,[-1.]
250,2021-10-25 04:23:00+00:00,[1.]
251,2021-10-25 04:24:00+00:00,[1.]
252,2021-10-25 04:25:00+00:00,[0.5646253]
253,2021-10-25 04:26:00+00:00,[-0.87694085]
254,2021-10-25 04:27:00+00:00,[0.5868841]
255,2021-10-25 04:28:00+00:00,[1.]
256,2021-10-25 04:29:00+00:00,[0.01155224]
257,2021-10-25 04:30:00+00:00,[-0.18744856]
258,2021-10-25 04:31:00+00:00,[-0.34271097]
259,2021-10-25 04:32:00+00:00,[-0.18513978]
260,2021-10-25 04:33:00+00:00,[1.]
261,2021-10-25 04:34:00+00:00,[0.8570219]
262,2021-10-25 04:35:00+00:00,[-1.]
263,2021-10-25 04:36:00+00:00,[1.]
264,2021-10-25 04:37:00+00:00,[0.57411146]
265,2021-10-25 04:38:00+00:00,[1.]
266,2021-10-25 04:39:00+00:00,[1.]
267,2021-10-25 04:40:00+00:00,[1.]
268,2021-10-25 04:41:00+00:00,[0.9212472]
269,2021-10-25 04:42:00+00:00,[0.3685427]
270,2021-10-25 04:43:00+00:00,[0.2876245]
271,2021-10-25 04:44:00+00:00,[-0.20037869]
272,2021-10-25 04:45:00+00:00,[1.]
273,2021-10-25 04:46:00+00:00,[0.83511156]
274,2021-10-25 04:47:00+00:00,[-0.79417646]
275,2021-10-25 04:48:00+00:00,[-0.36755562]
276,2021-10-25 04:49:00+00:00,[1.]
277,2021-10-25 04:50:00+00:00,[1.]
278,2021-10-25 04:51:00+00:00,[0.44703454]
279,2021-10-25 04:52:00+00:00,[-0.6709213]
280,2021-10-25 04:53:00+00:00,[1.]
281,2021-10-25 04:54:00+00:00,[0.19440842]
282,2021-10-25 04:55:00+00:00,[1.]
283,2021-10-25 04:56:00+00:00,[0.35342783]
284,2021-10-25 04:57:00+00:00,[-1.]
285,2021-10-25 04:58:00+00:00,[0.10241142]
286,2021-10-25 04:59:00+00:00,[0.5663005]
287,2021-10-25 05:00:00+00:00,[-0.48993388]
288,2021-10-25 05:01:00+00:00,[1.]
289,2021-10-25 05:02:00+00:00,[-0.12834531]
290,2021-10-25 05:03:00+00:00,[-0.6971596]
291,2021-10-25 05:04:00+00:00,[1.]
292,2021-10-25 05:05:00+00:00,[0.1781412]
293,2021-10-25 05:06:00+00:00,[-1.]
294,2021-10-25 05:07:00+00:00,[1.]
295,2021-10-25 05:08:00+00:00,[1.]
296,2021-10-25 05:09:00+00:00,[0.942406]
297,2021-10-25 05:10:00+00:00,[-0.1682922]
298,2021-10-25 05:11:00+00:00,[1.]
299,2021-10-25 05:12:00+00:00,[1.]
300,2021-10-25 05:13:00+00:00,[-1.]
301,2021-10-25 05:14:00+00:00,[0.33344486]
302,2021-10-25 05:15:00+00:00,[-1.]
303,2021-10-25 05:16:00+00:00,[1.]
304,2021-10-25 05:17:00+00:00,[1.]
305,2021-10-25 05:18:00+00:00,[0.87829757]
306,2021-10-25 05:19:00+00:00,[0.22277391]
307,2021-10-25 05:20:00+00:00,[0.40779462]
308,2021-10-25 05:21:00+00:00,[0.26875046]
309,2021-10-25 05:22:00+00:00,[1.]
310,2021-10-25 05:23:00+00:00,[0.7161701]
311,2021-10-25 05:24:00+00:00,[0.3615719]
312,2021-10-25 05:25:00+00:00,[0.6829959]
313,2021-10-25 05:26:00+00:00,[0.7234081]
314,2021-10-25 05:27:00+00:00,[1.]
315,2021-10-25 05:28:00+00:00,[0.74110556]
316,2021-10-25 05:29:00+00:00,[-1.]
317,2021-10-25 05:30:00+00:00,[-0.04824793]
318,2021-10-25 05:31:00+00:00,[0.47529396]
319,2021-10-25 05:32:00+00:00,[1.]
320,2021-10-25 05:33:00+00:00,[1.]
321,2021-10-25 05:34:00+00:00,[0.12918973]
322,2021-10-25 05:35:00+00:00,[0.9536103]
323,2021-10-25 05:36:00+00:00,[0.33940384]
324,2021-10-25 05:37:00+00:00,[1.]
325,2021-10-25 05:38:00+00:00,[-1.]
326,2021-10-25 05:39:00+00:00,[0.12557474]
327,2021-10-25 05:40:00+00:00,[0.01145476]
328,2021-10-25 05:41:00+00:00,[-0.52018946]
329,2021-10-25 05:42:00+00:00,[0.9796766]
330,2021-10-25 05:43:00+00:00,[0.10379532]
331,2021-10-25 05:44:00+00:00,[0.00472039]
332,2021-10-25 05:45:00+00:00,[0.11797336]
333,2021-10-25 05:46:00+00:00,[1.]
334,2021-10-25 05:47:00+00:00,[0.6264032]
335,2021-10-25 05:48:00+00:00,[0.00044858]
336,2021-10-25 05:49:00+00:00,[1.]
337,2021-10-25 05:50:00+00:00,[1.]
338,2021-10-25 05:51:00+00:00,[0.98570436]
339,2021-10-25 05:52:00+00:00,[-0.20631307]
340,2021-10-25 05:53:00+00:00,[-1.]
341,2021-10-25 05:54:00+00:00,[0.2573168]
342,2021-10-25 05:55:00+00:00,[0.03145397]
343,2021-10-25 05:56:00+00:00,[0.7464812]
344,2021-10-25 05:57:00+00:00,[-1.]
345,2021-10-25 05:58:00+00:00,[0.2439138]
346,2021-10-25 05:59:00+00:00,[0.2547512]
347,2021-10-25 06:00:00+00:00,[1.]
348,2021-10-25 06:01:00+00:00,[0.43047637]
349,2021-10-25 06:02:00+00:00,[0.34322575]
350,2021-10-25 06:03:00+00:00,[-0.28364706]
351,2021-10-25 06:04:00+00:00,[1.]
352,2021-10-25 06:05:00+00:00,[1.]
353,2021-10-25 06:06:00+00:00,[0.9248915]
354,2021-10-25 06:07:00+00:00,[-0.31729656]
355,2021-10-25 06:08:00+00:00,[-0.3660957]
356,2021-10-25 06:09:00+00:00,[0.19353348]
357,2021-10-25 06:10:00+00:00,[0.50704837]
358,2021-10-25 06:11:00+00:00,[1.]
359,2021-10-25 06:12:00+00:00,[1.]
360,2021-10-25 06:13:00+00:00,[0.19198936]
361,2021-10-25 06:14:00+00:00,[1.]
362,2021-10-25 06:15:00+00:00,[0.36211395]
363,2021-10-25 06:16:00+00:00,[0.98579353]
364,2021-10-25 06:17:00+00:00,[-0.29937494]
365,2021-10-25 06:18:00+00:00,[-0.39035589]
366,2021-10-25 06:19:00+00:00,[0.18925422]
367,2021-10-25 06:20:00+00:00,[1.]
368,2021-10-25 06:21:00+00:00,[-1.]
369,2021-10-25 06:22:00+00:00,[0.78031754]
370,2021-10-25 06:23:00+00:00,[-0.9377185]
371,2021-10-25 06:24:00+00:00,[0.01612765]
372,2021-10-25 06:25:00+00:00,[0.7725632]
373,2021-10-25 06:26:00+00:00,[0.7083664]
374,2021-10-25 06:27:00+00:00,[0.39733377]
375,2021-10-25 06:28:00+00:00,[0.15672341]
376,2021-10-25 06:29:00+00:00,[-0.57686764]
377,2021-10-25 06:30:00+00:00,[1.]
378,2021-10-25 06:31:00+00:00,[0.23844734]
379,2021-10-25 06:32:00+00:00,[0.18105581]
380,2021-10-25 06:33:00+00:00,[-0.23886845]
381,2021-10-25 06:34:00+00:00,[1.]
382,2021-10-25 06:35:00+00:00,[1.]
383,2021-10-25 06:36:00+00:00,[1.]
384,2021-10-25 06:37:00+00:00,[-0.07986754]
385,2021-10-25 06:38:00+00:00,[-0.7161632]
386,2021-10-25 06:39:00+00:00,[-0.06761757]
387,2021-10-25 06:40:00+00:00,[1.]
388,2021-10-25 06:41:00+00:00,[0.3953312]
389,2021-10-25 06:42:00+00:00,[-0.8309159]
390,2021-10-25 06:43:00+00:00,[-0.86729604]
391,2021-10-25 06:44:00+00:00,[0.7189143]
392,2021-10-25 06:45:00+00:00,[0.79430115]
393,2021-10-25 06:46:00+00:00,[1.]
394,2021-10-25 06:47:00+00:00,[0.85255945]
395,2021-10-25 06:48:00+00:00,[1.]
396,2021-10-25 06:49:00+00:00,[-0.08523715]
397,2021-10-25 06:50:00+00:00,[-0.72330236]
398,2021-10-25 06:51:00+00:00,[1.]
399,2021-10-25 06:52:00+00:00,[0.6706966]
400,2021-10-25 06:53:00+00:00,[-0.31452185]
401,2021-10-25 06:54:00+00:00,[1.]
402,2021-10-25 06:55:00+00:00,[0.43233284]
403,2021-10-25 06:56:00+00:00,[1.]
404,2021-10-25 06:57:00+00:00,[1.]
405,2021-10-25 06:58:00+00:00,[0.58387417]
406,2021-10-25 06:59:00+00:00,[1.]
407,2021-10-25 07:00:00+00:00,[1.]
408,2021-10-25 07:01:00+00:00,[-0.1693182]
409,2021-10-25 07:02:00+00:00,[1.]
410,2021-10-25 07:03:00+00:00,[0.62326735]
411,2021-10-25 07:04:00+00:00,[1.]
412,2021-10-25 07:05:00+00:00,[-0.28721002]
413,2021-10-25 07:06:00+00:00,[0.25054124]
414,2021-10-25 07:07:00+00:00,[0.36587352]
415,2021-10-25 07:08:00+00:00,[-0.4626343]
416,2021-10-25 07:09:00+00:00,[-0.03776366]
417,2021-10-25 07:10:00+00:00,[1.]
418,2021-10-25 07:11:00+00:00,[1.]
419,2021-10-25 07:12:00+00:00,[0.45256898]
420,2021-10-25 07:13:00+00:00,[0.28764737]
421,2021-10-25 07:14:00+00:00,[1.]
422,2021-10-25 07:15:00+00:00,[-0.00867635]
423,2021-10-25 07:16:00+00:00,[1.]
424,2021-10-25 07:17:00+00:00,[-1.]
425,2021-10-25 07:18:00+00:00,[0.61119866]
426,2021-10-25 07:19:00+00:00,[1.]
427,2021-10-25 07:20:00+00:00,[-0.3997656]
428,2021-10-25 07:21:00+00:00,[0.64627874]
429,2021-10-25 07:22:00+00:00,[-0.68081594]
430,2021-10-25 07:23:00+00:00,[1.]
431,2021-10-25 07:24:00+00:00,[0.835078]
432,2021-10-25 07:25:00+00:00,[1.]
433,2021-10-25 07:26:00+00:00,[-0.15622512]
434,2021-10-25 07:27:00+00:00,[0.45026007]
435,2021-10-25 07:28:00+00:00,[0.3974737]
436,2021-10-25 07:29:00+00:00,[-1.]
437,2021-10-25 07:30:00+00:00,[1.]
438,2021-10-25 07:31:00+00:00,[0.10563526]
439,2021-10-25 07:32:00+00:00,[0.8786417]
440,2021-10-25 07:33:00+00:00,[-0.12657607]
441,2021-10-25 07:34:00+00:00,[-0.23847723]
442,2021-10-25 07:35:00+00:00,[1.]
443,2021-10-25 07:36:00+00:00,[-0.6557842]
444,2021-10-25 07:37:00+00:00,[0.8429407]
445,2021-10-25 07:38:00+00:00,[-1.]
446,2021-10-25 07:39:00+00:00,[0.81079185]
447,2021-10-25 07:40:00+00:00,[1.]
448,2021-10-25 07:41:00+00:00,[-0.23959064]
449,2021-10-25 07:42:00+00:00,[-0.19648242]
450,2021-10-25 07:43:00+00:00,[0.70739007]
451,2021-10-25 07:44:00+00:00,[1.]
452,2021-10-25 07:45:00+00:00,[0.31833348]
453,2021-10-25 07:46:00+00:00,[-0.30743012]
454,2021-10-25 07:47:00+00:00,[0.59784025]
455,2021-10-25 07:48:00+00:00,[-0.25798702]
456,2021-10-25 07:49:00+00:00,[1.]
457,2021-10-25 07:50:00+00:00,[-0.66485363]
458,2021-10-25 07:51:00+00:00,[0.07806823]
459,2021-10-25 07:52:00+00:00,[-0.30028892]
460,2021-10-25 07:53:00+00:00,[1.]
461,2021-10-25 07:54:00+00:00,[0.31910932]
462,2021-10-25 07:55:00+00:00,[1.]
463,2021-10-25 07:56:00+00:00,[0.27024147]
464,2021-10-25 07:57:00+00:00,[0.89294386]
465,2021-10-25 07:58:00+00:00,[1.]
466,2021-10-25 07:59:00+00:00,[1.]
467,2021-10-25 08:00:00+00:00,[0.48605332]
468,2021-10-25 08:01:00+00:00,[0.00398129]
469,2021-10-25 08:02:00+00:00,[0.53445506]
470,2021-10-25 08:03:00+00:00,[-1.]
471,2021-10-25 08:04:00+00:00,[0.4698264]
472,2021-10-25 08:05:00+00:00,[1.]
473,2021-10-25 08:06:00+00:00,[1.]
474,2021-10-25 08:07:00+00:00,[1.]
475,2021-10-25 08:08:00+00:00,[1.]
476,2021-10-25 08:09:00+00:00,[-0.5282349]
477,2021-10-25 08:10:00+00:00,[-0.29415733]
478,2021-10-25 08:11:00+00:00,[-0.6002321]
479,2021-10-25 08:12:00+00:00,[0.31371954]
480,2021-10-25 08:13:00+00:00,[-1.]
481,2021-10-25 08:14:00+00:00,[1.]
482,2021-10-25 08:15:00+00:00,[0.54107803]
483,2021-10-25 08:16:00+00:00,[0.79262316]
484,2021-10-25 08:17:00+00:00,[-0.8506566]
485,2021-10-25 08:18:00+00:00,[0.56160426]
486,2021-10-25 08:19:00+00:00,[-0.16320843]
487,2021-10-25 08:20:00+00:00,[-0.98924655]
488,2021-10-25 08:21:00+00:00,[-1.]
489,2021-10-25 08:22:00+00:00,[-0.15095764]
490,2021-10-25 08:23:00+00:00,[-1.]
491,2021-10-25 08:24:00+00:00,[0.7344377]
492,2021-10-25 08:25:00+00:00,[0.22309396]
493,2021-10-25 08:26:00+00:00,[1.]
494,2021-10-25 08:27:00+00:00,[1.]
495,2021-10-25 08:28:00+00:00,[0.9137832]
496,2021-10-25 08:29:00+00:00,[1.]
497,2021-10-25 08:30:00+00:00,[-0.34386376]
498,2021-10-25 08:31:00+00:00,[1.]
499,2021-10-25 08:32:00+00:00,[1.]
500,2021-10-25 08:33:00+00:00,[0.762097]
501,2021-10-25 08:34:00+00:00,[0.5401606]
502,2021-10-25 08:35:00+00:00,[0.94590914]
503,2021-10-25 08:36:00+00:00,[-1.]
504,2021-10-25 08:37:00+00:00,[0.9155415]
505,2021-10-25 08:38:00+00:00,[0.13180333]
506,2021-10-25 08:39:00+00:00,[0.80485046]
507,2021-10-25 08:40:00+00:00,[0.73584163]
508,2021-10-25 08:41:00+00:00,[0.23369044]
509,2021-10-25 08:42:00+00:00,[1.]
510,2021-10-25 08:43:00+00:00,[0.8759956]
511,2021-10-25 08:44:00+00:00,[1.]
512,2021-10-25 08:45:00+00:00,[1.]
513,2021-10-25 08:46:00+00:00,[-0.18655378]
514,2021-10-25 08:47:00+00:00,[0.9168771]
515,2021-10-25 08:48:00+00:00,[1.]
516,2021-10-25 08:49:00+00:00,[-0.29992682]
517,2021-10-25 08:50:00+00:00,[0.57811725]
518,2021-10-25 08:51:00+00:00,[1.]
519,2021-10-25 08:52:00+00:00,[0.9444127]
520,2021-10-25 08:53:00+00:00,[0.65499306]
521,2021-10-25 08:54:00+00:00,[1.]
522,2021-10-25 08:55:00+00:00,[-0.89561146]
523,2021-10-25 08:56:00+00:00,[0.25670743]
524,2021-10-25 08:57:00+00:00,[-1.]
525,2021-10-25 08:58:00+00:00,[1.]
526,2021-10-25 08:59:00+00:00,[0.9925766]
527,2021-10-25 09:00:00+00:00,[1.]
528,2021-10-25 09:01:00+00:00,[-0.3357643]
529,2021-10-25 09:02:00+00:00,[1.]
530,2021-10-25 09:03:00+00:00,[0.36150765]
531,2021-10-25 09:04:00+00:00,[-1.]
532,2021-10-25 09:05:00+00:00,[1.]
