,date,reward
0,2021-10-25 00:13:00+00:00,0.0
1,2021-10-25 00:14:00+00:00,0.0
2,2021-10-25 00:15:00+00:00,0.0
3,2021-10-25 00:16:00+00:00,0.0
4,2021-10-25 00:17:00+00:00,0.0
5,2021-10-25 00:18:00+00:00,0.0
6,2021-10-25 00:19:00+00:00,-15.29588381999747
7,2021-10-25 00:20:00+00:00,-11.428200000000288
8,2021-10-25 00:21:00+00:00,-8.253700000001118
9,2021-10-25 00:22:00+00:00,-11.45946882499993
10,2021-10-25 00:23:00+00:00,0.0
11,2021-10-25 00:24:00+00:00,0.0
12,2021-10-25 00:25:00+00:00,0.0
13,2021-10-25 00:26:00+00:00,-14.589601949999633
14,2021-10-25 00:27:00+00:00,-20.836200000001554
15,2021-10-25 00:28:00+00:00,18.942000000000917
16,2021-10-25 00:29:00+00:00,3.1569999999992433
17,2021-10-25 00:30:00+00:00,-3.7883999999994558
18,2021-10-25 00:31:00+00:00,-3.7883999999994558
19,2021-10-25 00:32:00+00:00,-11.421710299999177
20,2021-10-25 00:33:00+00:00,-25.185043379999115
21,2021-10-25 00:34:00+00:00,-11.37958534000063
22,2021-10-25 00:35:00+00:00,0.0
23,2021-10-25 00:36:00+00:00,-19.45524456000203
24,2021-10-25 00:37:00+00:00,-11.344327720000365
25,2021-10-25 00:38:00+00:00,0.0
26,2021-10-25 00:39:00+00:00,0.0
27,2021-10-25 00:40:00+00:00,-26.210726649998833
28,2021-10-25 00:41:00+00:00,5.584499999999025
29,2021-10-25 00:42:00+00:00,11.789499999998952
30,2021-10-25 00:43:00+00:00,-0.6204999999990832
31,2021-10-25 00:44:00+00:00,2.481999999999971
32,2021-10-25 00:45:00+00:00,-11.323721675000343
33,2021-10-25 00:46:00+00:00,0.0
34,2021-10-25 00:47:00+00:00,0.0
35,2021-10-25 00:48:00+00:00,0.0
36,2021-10-25 00:49:00+00:00,0.0
37,2021-10-25 00:50:00+00:00,0.0
38,2021-10-25 00:51:00+00:00,19.63772360999974
39,2021-10-25 00:52:00+00:00,-14.230099999998856
40,2021-10-25 00:53:00+00:00,70.53180000000066
41,2021-10-25 00:54:00+00:00,11.755299999997078
42,2021-10-25 00:55:00+00:00,11.136600000001636
43,2021-10-25 00:56:00+00:00,-9.280499999998938
44,2021-10-25 00:57:00+00:00,-8.043100000000777
45,2021-10-25 00:58:00+00:00,8.661799999999857
46,2021-10-25 00:59:00+00:00,-25.366700000000492
47,2021-10-25 01:00:00+00:00,1.856100000000879
48,2021-10-25 01:01:00+00:00,-1.2373999999999796
49,2021-10-25 01:02:00+00:00,7.424399999998059
50,2021-10-25 01:03:00+00:00,-8.661799999998038
51,2021-10-25 01:04:00+00:00,-12.992700000000696
52,2021-10-25 01:05:00+00:00,-9.280499999998938
53,2021-10-25 01:06:00+00:00,-12.992700000000696
54,2021-10-25 01:07:00+00:00,-8.043100000000777
55,2021-10-25 01:08:00+00:00,19.179700000000594
56,2021-10-25 01:09:00+00:00,-11.356331304999912
57,2021-10-25 01:10:00+00:00,-20.57954910999979
58,2021-10-25 01:11:00+00:00,-3.0830000000005384
59,2021-10-25 01:12:00+00:00,19.73120000000017
60,2021-10-25 01:13:00+00:00,-1.2332000000005792
61,2021-10-25 01:14:00+00:00,-14.181800000000294
62,2021-10-25 01:15:00+00:00,6.782600000000457
63,2021-10-25 01:16:00+00:00,33.29639999999927
64,2021-10-25 01:17:00+00:00,-14.181799999998475
65,2021-10-25 01:18:00+00:00,1.2331999999987602
66,2021-10-25 01:19:00+00:00,-11.352530899999692
