,date,asset,pct_change
0,2021-10-25 00:13:00+00:00,10000.0,
1,2021-10-25 00:14:00+00:00,9968.93405924,-0.003106594076000002
2,2021-10-25 00:15:00+00:00,9996.724459239998,0.0027877002530918293
3,2021-10-25 00:16:00+00:00,9973.98685924,-0.0022745050233911046
4,2021-10-25 00:17:00+00:00,9968.30245924,-0.0005699225475451764
5,2021-10-25 00:18:00+00:00,9945.56485924,-0.002280990177913833
6,2021-10-25 00:19:00+00:00,9936.722459239998,-0.0008890797179594845
7,2021-10-25 00:20:00+00:00,9932.93285924,-0.00038137323604869877
8,2021-10-25 00:21:00+00:00,9921.56405924,-0.0011445562112527563
9,2021-10-25 00:22:00+00:00,9913.353259239999,-0.0008275711320286927
10,2021-10-25 00:23:00+00:00,9912.09005924,-0.00012742408819355067
11,2021-10-25 00:24:00+00:00,9922.195659239998,0.0010195226172888816
12,2021-10-25 00:25:00+00:00,9941.77525924,0.001973313233524898
13,2021-10-25 00:26:00+00:00,9944.933259239999,0.0003176495060139839
14,2021-10-25 00:27:00+00:00,9941.77525924,-0.00031754863684629875
15,2021-10-25 00:28:00+00:00,9920.932459239999,-0.002096486739692538
16,2021-10-25 00:29:00+00:00,9939.88045924,0.0019099011184531278
17,2021-10-25 00:30:00+00:00,9943.038459239999,0.000317710058279852
18,2021-10-25 00:31:00+00:00,9939.24885924,-0.00038113098078951246
19,2021-10-25 00:32:00+00:00,9935.459259239999,-0.0003812762969989114
20,2021-10-25 00:33:00+00:00,9924.03393104,-0.0011499547129010246
21,2021-10-25 00:34:00+00:00,9898.84085159,-0.0025385926353196364
22,2021-10-25 00:35:00+00:00,9906.991851589999,0.0008234297451796824
23,2021-10-25 00:36:00+00:00,9933.32585159,0.0026581227071236224
24,2021-10-25 00:37:00+00:00,9921.90297749,-0.0011499546345972167
25,2021-10-25 00:38:00+00:00,9921.90297749,0.0
26,2021-10-25 00:39:00+00:00,9921.90297749,0.0
27,2021-10-25 00:40:00+00:00,9921.90297749,0.0
28,2021-10-25 00:41:00+00:00,9921.90297749,0.0
29,2021-10-25 00:42:00+00:00,9921.90297749,0.0
30,2021-10-25 00:43:00+00:00,9921.90297749,0.0
31,2021-10-25 00:44:00+00:00,9909.88198835,-0.0012115608434462022
32,2021-10-25 00:45:00+00:00,9912.380388349999,0.0002521119830625196
33,2021-10-25 00:46:00+00:00,9917.37718835,0.0005040968772620502
34,2021-10-25 00:47:00+00:00,9935.49058835,0.0018264304821720145
35,2021-10-25 00:48:00+00:00,9931.74298835,-0.000377193251473007
36,2021-10-25 00:49:00+00:00,9922.99858835,-0.0008804496864506239
37,2021-10-25 00:50:00+00:00,9918.00178835,-0.0005035574635539053
38,2021-10-25 00:51:00+00:00,9918.00178835,0.0
39,2021-10-25 00:52:00+00:00,9949.23178835,0.003148819758903798
40,2021-10-25 00:53:00+00:00,9934.86598835,-0.0014439104752611565
41,2021-10-25 00:54:00+00:00,10006.070388350001,0.00716712234301875
42,2021-10-25 00:55:00+00:00,10017.937788349998,0.0011860200397764142
43,2021-10-25 00:56:00+00:00,10029.180588349998,0.0011222669013850606
44,2021-10-25 00:57:00+00:00,10019.81158835,-0.000934174025232104
45,2021-10-25 00:58:00+00:00,10011.69178835,-0.0008103745193613898
46,2021-10-25 00:59:00+00:00,10020.43618835,0.0008734188172050406
47,2021-10-25 01:00:00+00:00,9994.827588350001,-0.0025556372515772585
48,2021-10-25 01:01:00+00:00,9996.70138835,0.00018747697080678805
49,2021-10-25 01:02:00+00:00,9995.45218835,-0.0001249612198536143
50,2021-10-25 01:03:00+00:00,9983.95811177,-0.001149930624789186
51,2021-10-25 01:04:00+00:00,9963.772606300001,-0.0020217938861545326
52,2021-10-25 01:05:00+00:00,9950.695906300001,-0.0013124245721677363
53,2021-10-25 01:06:00+00:00,9941.355406300001,-0.0009386780671376549
54,2021-10-25 01:07:00+00:00,9929.923506080002,-0.0011499337618243732
55,2021-10-25 01:08:00+00:00,9910.430344735001,-0.001963072659428411
56,2021-10-25 01:09:00+00:00,9929.715444735002,0.001945939714943501
57,2021-10-25 01:10:00+00:00,9940.913244735002,0.0011277060316907672
58,2021-10-25 01:11:00+00:00,9931.581744735002,-0.0009386964527572372
59,2021-10-25 01:12:00+00:00,9928.471244735001,-0.0003131928105660764
60,2021-10-25 01:13:00+00:00,9917.05393675,-0.0011499562927228535
61,2021-10-25 01:14:00+00:00,9917.05393675,0.0
62,2021-10-25 01:15:00+00:00,9917.05393675,0.0
63,2021-10-25 01:16:00+00:00,9917.05393675,0.0
64,2021-10-25 01:17:00+00:00,9917.05393675,0.0
65,2021-10-25 01:18:00+00:00,9917.05393675,0.0
66,2021-10-25 01:19:00+00:00,9917.05393675,0.0
67,2021-10-25 01:20:00+00:00,9917.05393675,0.0
68,2021-10-25 01:21:00+00:00,9917.05393675,0.0
69,2021-10-25 01:22:00+00:00,9917.05393675,0.0
70,2021-10-25 01:23:00+00:00,9917.05393675,0.0
71,2021-10-25 01:24:00+00:00,9917.05393675,0.0
72,2021-10-25 01:25:00+00:00,9917.05393675,0.0
73,2021-10-25 01:26:00+00:00,9881.075576485,-0.0036279282632187826
74,2021-10-25 01:27:00+00:00,9893.369576485,0.0012441965355731721
75,2021-10-25 01:28:00+00:00,9924.719276485,0.0031687586072306484
76,2021-10-25 01:29:00+00:00,9930.866276485,0.0006193626065136293
77,2021-10-25 01:30:00+00:00,9965.904176485,0.0035281816333552207
78,2021-10-25 01:31:00+00:00,9954.44453953,-0.0011498843207864429
79,2021-10-25 01:32:00+00:00,9954.44453953,0.0
80,2021-10-25 01:33:00+00:00,9954.44453953,0.0
81,2021-10-25 01:34:00+00:00,9954.44453953,0.0
82,2021-10-25 01:35:00+00:00,9954.44453953,0.0
83,2021-10-25 01:36:00+00:00,9954.44453953,0.0
84,2021-10-25 01:37:00+00:00,9954.44453953,0.0
85,2021-10-25 01:38:00+00:00,9923.315042305001,-0.0031271958069967187
86,2021-10-25 01:39:00+00:00,9923.930542305001,6.202564338386729e-05
87,2021-10-25 01:40:00+00:00,9901.772542305001,-0.002232784671914123
88,2021-10-25 01:41:00+00:00,9898.695042305,-0.0003108029382469235
89,2021-10-25 01:42:00+00:00,9891.309042305,-0.0007461589601895913
90,2021-10-25 01:43:00+00:00,9903.619042305001,0.0012445268818668254
91,2021-10-25 01:44:00+00:00,9910.389542305002,0.0006836389779412144
92,2021-10-25 01:45:00+00:00,9904.234542305001,-0.0006210653954343837
93,2021-10-25 01:46:00+00:00,9924.546042305,0.002050789479312254
94,2021-10-25 01:47:00+00:00,9943.011042305001,0.0018605384993217733
95,2021-10-25 01:48:00+00:00,9943.011042305001,0.0
96,2021-10-25 01:49:00+00:00,9922.084042305001,-0.0021046944342071328
97,2021-10-25 01:50:00+00:00,9928.854542305,0.0006823667256929955
98,2021-10-25 01:51:00+00:00,9917.437325055,-0.0011499027608223855
99,2021-10-25 01:52:00+00:00,9917.437325055,0.0
100,2021-10-25 01:53:00+00:00,9898.059999430001,-0.0019538641878830143
101,2021-10-25 01:54:00+00:00,9937.989499430001,0.004034073343897715
102,2021-10-25 01:55:00+00:00,9937.37519943,-6.181330741361624e-05
103,2021-10-25 01:56:00+00:00,9956.418499430001,0.0019163309845735554
104,2021-10-25 01:57:00+00:00,9944.969145315,-0.0011499470533159473
105,2021-10-25 01:58:00+00:00,9944.969145315,0.0
106,2021-10-25 01:59:00+00:00,9944.969145315,0.0
107,2021-10-25 02:00:00+00:00,9944.969145315,0.0
108,2021-10-25 02:01:00+00:00,9944.969145315,0.0
109,2021-10-25 02:02:00+00:00,9924.342244995001,-0.002074104003602306
110,2021-10-25 02:03:00+00:00,9896.730244995,-0.00278224987796305
111,2021-10-25 02:04:00+00:00,9889.367044995,-0.0007440033038915717
112,2021-10-25 02:05:00+00:00,9888.139844995001,-0.00012409287615833264
113,2021-10-25 02:06:00+00:00,9887.526244995,-6.205413855586706e-05
114,2021-10-25 02:07:00+00:00,9902.866244995,0.0015514497377708825
115,2021-10-25 02:08:00+00:00,9891.478626675002,-0.001149931548934613
116,2021-10-25 02:09:00+00:00,9891.478626675002,0.0
117,2021-10-25 02:10:00+00:00,9891.478626675002,0.0
118,2021-10-25 02:11:00+00:00,9866.061724920002,-0.002569575562389237
119,2021-10-25 02:12:00+00:00,9867.895024920002,0.000185818825293671
120,2021-10-25 02:13:00+00:00,9855.67302492,-0.0012385620204853343
121,2021-10-25 02:14:00+00:00,9855.67302492,0.0
122,2021-10-25 02:15:00+00:00,9844.339533765002,-0.0011499459373643939
123,2021-10-25 02:16:00+00:00,9844.339533765002,0.0
124,2021-10-25 02:17:00+00:00,9844.339533765002,0.0
125,2021-10-25 02:18:00+00:00,9844.339533765002,0.0
126,2021-10-25 02:19:00+00:00,9844.339533765002,0.0
127,2021-10-25 02:20:00+00:00,9844.339533765002,0.0
128,2021-10-25 02:21:00+00:00,9823.263913815003,-0.002140887144100656
129,2021-10-25 02:22:00+00:00,9829.979413815003,0.0006836322488044111
130,2021-10-25 02:23:00+00:00,9818.675304240003,-0.0011499626905742133
131,2021-10-25 02:24:00+00:00,9818.675304240003,0.0
132,2021-10-25 02:25:00+00:00,9818.675304240003,0.0
133,2021-10-25 02:26:00+00:00,9818.675304240003,0.0
134,2021-10-25 02:27:00+00:00,9818.675304240003,0.0
135,2021-10-25 02:28:00+00:00,9818.675304240003,0.0
136,2021-10-25 02:29:00+00:00,9818.675304240003,0.0
137,2021-10-25 02:30:00+00:00,9818.675304240003,0.0
138,2021-10-25 02:31:00+00:00,9818.675304240003,0.0
139,2021-10-25 02:32:00+00:00,9818.675304240003,0.0
140,2021-10-25 02:33:00+00:00,9818.675304240003,0.0
141,2021-10-25 02:34:00+00:00,9792.841133490005,-0.002631125885061314
142,2021-10-25 02:35:00+00:00,9786.776133490004,-0.0006193299694466914
143,2021-10-25 02:36:00+00:00,9780.711133490004,-0.0006197137767610661
144,2021-10-25 02:37:00+00:00,9778.285133490004,-0.0002480392240287177
145,2021-10-25 02:38:00+00:00,9774.646133490003,-0.0003721511441242553
146,2021-10-25 02:39:00+00:00,9767.974633490005,-0.0006825311022913283
147,2021-10-25 02:40:00+00:00,9769.187633490004,0.00012418132166724938
148,2021-10-25 02:41:00+00:00,9771.007133490004,0.00018624885387219514
149,2021-10-25 02:42:00+00:00,9759.770811240003,-0.0011499656173096229
150,2021-10-25 02:43:00+00:00,9759.770811240003,0.0
151,2021-10-25 02:44:00+00:00,9759.770811240003,0.0
152,2021-10-25 02:45:00+00:00,9753.393690000006,-0.0006534089133172216
153,2021-10-25 02:46:00+00:00,9741.311690000006,-0.001238748315100624
154,2021-10-25 02:47:00+00:00,9767.892090000005,0.0027286263745451844
155,2021-10-25 02:48:00+00:00,9763.059290000007,-0.0004947638605616866
156,2021-10-25 02:49:00+00:00,9766.079790000005,0.0003093804831333369
157,2021-10-25 02:50:00+00:00,9762.455190000004,-0.00037114175574448627
158,2021-10-25 02:51:00+00:00,9751.229290315005,-0.0011499053738549536
159,2021-10-25 02:52:00+00:00,9751.229290315005,0.0
160,2021-10-25 02:53:00+00:00,9748.472309130006,-0.00028273165391945465
161,2021-10-25 02:54:00+00:00,9743.647509130005,-0.0004949288305903243
162,2021-10-25 02:55:00+00:00,9763.549809130005,0.002042592364035256
163,2021-10-25 02:56:00+00:00,9740.632009130006,-0.002347281516254296
164,2021-10-25 02:57:00+00:00,9752.090909130005,0.0011764021050439943
165,2021-10-25 02:58:00+00:00,9771.390109130007,0.0019789807313970176
166,2021-10-25 02:59:00+00:00,9770.183909130004,-0.00012344200636049685
167,2021-10-25 03:00:00+00:00,9762.946709130005,-0.0007407434770226873
168,2021-10-25 03:01:00+00:00,9767.771509130005,0.0004941950564463227
169,2021-10-25 03:02:00+00:00,9777.421109130006,0.0009879018966589825
170,2021-10-25 03:03:00+00:00,9785.261409130006,0.000801878114125465
171,2021-10-25 03:04:00+00:00,9785.261409130006,0.0
172,2021-10-25 03:05:00+00:00,9778.024209130006,-0.000739602111523241
173,2021-10-25 03:06:00+00:00,9773.199409130006,-0.0004934330184512836
174,2021-10-25 03:07:00+00:00,9774.405609130006,0.00012341915369828982
175,2021-10-25 03:08:00+00:00,9775.611809130005,0.000123403923290466
176,2021-10-25 03:09:00+00:00,9764.370507610005,-0.001149933297218353
177,2021-10-25 03:10:00+00:00,9764.370507610005,0.0
178,2021-10-25 03:11:00+00:00,9764.370507610005,0.0
179,2021-10-25 03:12:00+00:00,9764.370507610005,0.0
180,2021-10-25 03:13:00+00:00,9764.370507610005,0.0
181,2021-10-25 03:14:00+00:00,9742.331750205007,-0.0022570587000791953
182,2021-10-25 03:15:00+00:00,9731.128839710007,-0.0011499208590144416
183,2021-10-25 03:16:00+00:00,9706.753522940007,-0.0025048806948820834
184,2021-10-25 03:17:00+00:00,9704.353922940005,-0.00024720932640676097
185,2021-10-25 03:18:00+00:00,9694.155622940005,-0.0010508994293677576
186,2021-10-25 03:19:00+00:00,9683.007771225006,-0.0011499559269111392
187,2021-10-25 03:20:00+00:00,9683.007771225006,0.0
188,2021-10-25 03:21:00+00:00,9674.278806915006,-0.0009014724057063717
189,2021-10-25 03:22:00+00:00,9667.100406915006,-0.0007420087991334423
190,2021-10-25 03:23:00+00:00,9682.055406915006,0.001546999552141104
191,2021-10-25 03:24:00+00:00,9675.475206915005,-0.0006796284180836665
192,2021-10-25 03:25:00+00:00,9657.529206915005,-0.0018547926190926045
193,2021-10-25 03:26:00+00:00,9654.538206915006,-0.0003097065445950564
194,2021-10-25 03:27:00+00:00,9654.538206915006,0.0
195,2021-10-25 03:28:00+00:00,9643.436392575006,-0.0011499063033432178
196,2021-10-25 03:29:00+00:00,9643.436392575006,0.0
197,2021-10-25 03:30:00+00:00,9643.436392575006,0.0
198,2021-10-25 03:31:00+00:00,9643.436392575006,0.0
199,2021-10-25 03:32:00+00:00,9643.436392575006,0.0
200,2021-10-25 03:33:00+00:00,9643.436392575006,0.0
201,2021-10-25 03:34:00+00:00,9643.436392575006,0.0
202,2021-10-25 03:35:00+00:00,9629.968485810006,-0.0013965879191538688
203,2021-10-25 03:36:00+00:00,9643.122285810006,0.0013659234731020486
204,2021-10-25 03:37:00+00:00,9636.545385810006,-0.0006820301355794367
205,2021-10-25 03:38:00+00:00,9644.318085810006,0.0008065857305508128
206,2021-10-25 03:39:00+00:00,9640.132785810007,-0.00043396536310402745
207,2021-10-25 03:40:00+00:00,9643.720185810007,0.00037213180354545017
208,2021-10-25 03:41:00+00:00,9655.678185810006,0.0012399779099350194
209,2021-10-25 03:42:00+00:00,9685.573185810006,0.0030961056721976465
210,2021-10-25 03:43:00+00:00,9674.435683980006,-0.001149906321116556
211,2021-10-25 03:44:00+00:00,9666.903370340007,-0.00077857912192969
212,2021-10-25 03:45:00+00:00,9655.787340160008,-0.0011499059992784444
213,2021-10-25 03:46:00+00:00,9655.787340160008,0.0
214,2021-10-25 03:47:00+00:00,9655.787340160008,0.0
