,date,reward
0,2021-10-25 00:13:00+00:00,0.0
1,2021-10-25 00:14:00+00:00,0.0
2,2021-10-25 00:15:00+00:00,0.0
3,2021-10-25 00:16:00+00:00,0.0
4,2021-10-25 00:17:00+00:00,0.0
5,2021-10-25 00:18:00+00:00,0.0
6,2021-10-25 00:19:00+00:00,-15.29588381999747
7,2021-10-25 00:20:00+00:00,-11.428200000000288
8,2021-10-25 00:21:00+00:00,-8.253700000001118
9,2021-10-25 00:22:00+00:00,-1.269800000000032
10,2021-10-25 00:23:00+00:00,10.158400000000256
11,2021-10-25 00:24:00+00:00,19.681900000001406
12,2021-10-25 00:25:00+00:00,3.1744999999991705
13,2021-10-25 00:26:00+00:00,-3.1744999999991705
14,2021-10-25 00:27:00+00:00,-20.951700000001438
15,2021-10-25 00:28:00+00:00,19.04700000000048
16,2021-10-25 00:29:00+00:00,3.1745000000009895
17,2021-10-25 00:30:00+00:00,-3.809400000000096
18,2021-10-25 00:31:00+00:00,-3.809400000001915
19,2021-10-25 00:32:00+00:00,50.157100000000355
20,2021-10-25 00:33:00+00:00,-13.967799999998533
21,2021-10-25 00:34:00+00:00,8.253699999999299
22,2021-10-25 00:35:00+00:00,26.665800000000672
23,2021-10-25 00:36:00+00:00,-8.253700000001118
24,2021-10-25 00:37:00+00:00,3.809400000000096
25,2021-10-25 00:38:00+00:00,19.681899999999587
26,2021-10-25 00:39:00+00:00,-2.539599999998245
27,2021-10-25 00:40:00+00:00,-15.237600000000384
28,2021-10-25 00:41:00+00:00,5.714099999999235
29,2021-10-25 00:42:00+00:00,12.063099999999395
30,2021-10-25 00:43:00+00:00,-0.6348999999991065
31,2021-10-25 00:44:00+00:00,2.539600000000064
32,2021-10-25 00:45:00+00:00,5.079199999998309
33,2021-10-25 00:46:00+00:00,18.412100000001374
34,2021-10-25 00:47:00+00:00,-3.809400000000096
35,2021-10-25 00:48:00+00:00,-8.888600000000224
36,2021-10-25 00:49:00+00:00,-5.079199999998309
37,2021-10-25 00:50:00+00:00,0.0
38,2021-10-25 00:51:00+00:00,31.74499999999898
39,2021-10-25 00:52:00+00:00,-14.602699999999459
40,2021-10-25 00:53:00+00:00,72.3786
41,2021-10-25 00:54:00+00:00,12.063099999997576
42,2021-10-25 00:55:00+00:00,11.428200000000288
43,2021-10-25 00:56:00+00:00,-9.523499999997512
44,2021-10-25 00:57:00+00:00,-8.253700000001118
45,2021-10-25 00:58:00+00:00,8.888600000000224
46,2021-10-25 00:59:00+00:00,-26.030899999999747
47,2021-10-25 01:00:00+00:00,1.9046999999991385
48,2021-10-25 01:01:00+00:00,-1.269800000000032
49,2021-10-25 01:02:00+00:00,7.618800000000192
50,2021-10-25 01:03:00+00:00,-8.888599999998405
51,2021-10-25 01:04:00+00:00,-13.332900000001246
52,2021-10-25 01:05:00+00:00,-9.52349999999933
53,2021-10-25 01:06:00+00:00,-13.332900000001246
54,2021-10-25 01:07:00+00:00,-8.253699999999299
55,2021-10-25 01:08:00+00:00,19.681899999999587
56,2021-10-25 01:09:00+00:00,11.428200000000288
57,2021-10-25 01:10:00+00:00,-9.52349999999933
58,2021-10-25 01:11:00+00:00,-3.1745000000009895
59,2021-10-25 01:12:00+00:00,20.316800000000512
60,2021-10-25 01:13:00+00:00,-1.269800000000032
61,2021-10-25 01:14:00+00:00,-14.602699999999459
62,2021-10-25 01:15:00+00:00,6.983899999999267
63,2021-10-25 01:16:00+00:00,34.284599999999045
64,2021-10-25 01:17:00+00:00,-14.602699999999459
65,2021-10-25 01:18:00+00:00,1.269800000000032
